version,caseid,profile_gender,profile_age,profile_state,profile_relig,w3qual,w3p_ideo,w3reg,w3regstate,w3turnout,w3hsvote,w3hswho,w3dthonest,w3dem1honest,w3socmedia2_f,w3socmedia2_i,w3socmedia2_s,w3socmedia2_t,w3startdt,w3enddt,w3device
ANES 2020-22 Social Media Study 20230705,925,2,30,WI,1,1,-6,1,-1,4,1,2,4,5,1,1,2,2,11/16/2022 19:41,11/16/2022 20:10,Smartphone
ANES 2020-22 Social Media Study 20230705,926,1,72,NJ,14,1,-6,1,-1,4,1,1,5,3,2,2,2,2,11/10/2022 17:35,11/10/2022 18:06,Desktop
ANES 2020-22 Social Media Study 20230705,927,1,62,CA,1,1,-6,1,-1,4,1,1,5,3,1,2,2,2,12/28/2022 9:55,12/28/2022 10:32,Desktop
ANES 2020-22 Social Media Study 20230705,928,1,33,NY,10,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,929,2,51,CO,10,1,-6,1,-1,4,1,1,5,1,1,1,2,2,11/10/2022 20:29,11/10/2022 20:49,Smartphone
ANES 2020-22 Social Media Study 20230705,930,1,68,CA,2,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,931,2,34,TX,2,1,-6,3,-1,3,2,-1,5,4,1,1,1,2,11/21/2022 22:33,11/27/2022 20:30,Smartphone
ANES 2020-22 Social Media Study 20230705,932,2,51,TX,12,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,933,1,74,VA,1,1,7,1,-1,1,2,-1,4,5,1,2,2,2,11/10/2022 21:17,11/10/2022 21:51,Smartphone
ANES 2020-22 Social Media Study 20230705,934,2,48,TN,12,1,6,1,-1,3,2,-1,3,5,1,2,2,2,11/10/2022 14:31,11/10/2022 15:07,Smartphone
ANES 2020-22 Social Media Study 20230705,935,2,68,AZ,10,1,2,1,-1,4,1,1,5,3,2,1,2,2,11/10/2022 19:38,11/10/2022 20:02,Desktop
ANES 2020-22 Social Media Study 20230705,936,1,46,WI,1,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,11/15/2022 11:48,11/15/2022 11:56,Desktop
ANES 2020-22 Social Media Study 20230705,937,2,62,PA,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,938,1,51,CA,1,1,-6,1,-1,4,1,1,5,3,2,1,2,1,11/10/2022 13:41,11/10/2022 14:06,Smartphone
ANES 2020-22 Social Media Study 20230705,939,2,49,TX,2,1,-6,1,-1,4,1,2,2,4,1,1,2,2,11/10/2022 21:47,11/10/2022 22:11,Smartphone
ANES 2020-22 Social Media Study 20230705,940,2,47,FL,12,1,-6,1,-1,1,2,-1,5,5,1,1,2,2,11/11/2022 17:15,11/11/2022 18:01,Smartphone
ANES 2020-22 Social Media Study 20230705,941,1,56,AL,11,1,-6,1,-1,4,1,1,5,1,1,2,2,2,11/11/2022 18:55,11/11/2022 20:14,Desktop
ANES 2020-22 Social Media Study 20230705,942,2,46,AR,1,1,-6,1,-1,4,2,-1,3,3,2,2,2,2,11/10/2022 14:55,11/10/2022 15:09,Smartphone
ANES 2020-22 Social Media Study 20230705,943,1,52,OH,12,1,-6,1,-1,4,1,1,5,1,2,2,2,2,11/10/2022 17:58,11/10/2022 18:15,Desktop
ANES 2020-22 Social Media Study 20230705,945,2,32,NY,11,1,-6,1,-1,2,2,-1,5,3,1,1,2,2,11/10/2022 19:17,11/10/2022 19:37,Smartphone
ANES 2020-22 Social Media Study 20230705,946,1,66,NC,2,1,-6,1,-1,4,1,2,2,5,-7,-7,-7,2,11/10/2022 20:09,11/10/2022 20:31,Desktop
ANES 2020-22 Social Media Study 20230705,947,2,30,MI,9,1,-6,1,-1,4,1,3,2,5,1,2,1,2,11/17/2022 13:17,11/17/2022 13:34,Smartphone
ANES 2020-22 Social Media Study 20230705,948,1,45,SD,2,1,-6,1,-1,4,1,2,4,5,2,2,2,2,11/11/2022 19:22,11/11/2022 19:44,Desktop
ANES 2020-22 Social Media Study 20230705,949,2,36,NY,14,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,950,2,67,WA,9,1,3,1,-1,4,1,1,5,2,2,2,2,1,11/10/2022 14:31,11/10/2022 14:59,Tablet
ANES 2020-22 Social Media Study 20230705,951,2,21,AZ,12,1,-6,2,-1,2,2,-1,5,5,1,1,1,2,12/16/2022 14:35,12/16/2022 16:26,Smartphone
ANES 2020-22 Social Media Study 20230705,952,1,70,DE,1,1,-6,1,-1,4,1,1,4,2,1,-7,-7,1,11/16/2022 8:31,11/16/2022 9:25,Desktop
ANES 2020-22 Social Media Study 20230705,953,2,27,CA,11,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,954,1,71,PA,2,1,-6,1,-1,4,1,1,5,1,2,-7,-7,-7,11/9/2022 13:59,11/9/2022 14:38,Desktop
ANES 2020-22 Social Media Study 20230705,955,2,36,WA,2,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,956,2,55,WA,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,957,2,51,MI,1,1,-6,1,-1,4,1,2,5,4,1,2,2,2,11/10/2022 20:48,11/10/2022 21:08,Desktop
ANES 2020-22 Social Media Study 20230705,958,2,69,TX,1,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,11/10/2022 13:45,11/10/2022 14:06,Desktop
ANES 2020-22 Social Media Study 20230705,959,1,56,KY,2,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,960,1,47,CO,9,1,-6,1,-1,4,1,1,5,3,2,2,2,2,11/10/2022 14:59,11/10/2022 15:14,Desktop
ANES 2020-22 Social Media Study 20230705,961,1,46,GA,1,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,962,2,33,NJ,9,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,11/17/2022 22:16,11/17/2022 22:24,Smartphone
ANES 2020-22 Social Media Study 20230705,963,1,33,OR,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,964,2,23,MI,1,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,965,2,56,MI,2,1,-6,1,-1,4,1,1,5,2,-7,1,-7,-7,11/13/2022 15:10,11/17/2022 14:19,Smartphone
ANES 2020-22 Social Media Study 20230705,966,2,44,WA,11,1,-6,1,-1,2,2,-1,5,4,1,2,2,2,11/10/2022 13:31,11/10/2022 14:09,Desktop
ANES 2020-22 Social Media Study 20230705,967,2,71,MI,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,968,1,54,WA,11,1,-6,1,-1,4,1,2,5,5,1,1,2,2,11/27/2022 7:28,11/27/2022 8:14,Desktop
ANES 2020-22 Social Media Study 20230705,969,2,44,TX,11,1,-6,1,-1,4,1,3,4,5,2,2,2,2,11/11/2022 13:35,11/11/2022 14:09,Smartphone
ANES 2020-22 Social Media Study 20230705,970,1,80,FL,14,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,971,1,61,NJ,1,1,-6,1,-1,4,1,3,4,5,1,2,2,2,11/9/2022 13:17,11/9/2022 13:36,Desktop
ANES 2020-22 Social Media Study 20230705,972,1,49,OR,2,1,-6,1,-1,4,1,2,5,5,1,2,2,2,11/14/2022 21:38,11/14/2022 22:45,Desktop
ANES 2020-22 Social Media Study 20230705,973,2,54,VA,1,1,-6,1,-1,4,1,1,5,2,1,1,1,1,11/9/2022 12:46,11/9/2022 14:34,Smartphone
ANES 2020-22 Social Media Study 20230705,974,2,27,CA,1,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,975,1,35,PA,12,1,-6,1,-1,4,1,2,5,5,1,1,2,2,11/9/2022 13:17,11/9/2022 13:44,Desktop
ANES 2020-22 Social Media Study 20230705,976,2,38,CA,2,1,-6,1,-1,4,1,1,5,3,1,1,1,2,11/10/2022 14:59,11/10/2022 15:32,Desktop
ANES 2020-22 Social Media Study 20230705,977,1,36,MA,12,1,-6,1,-1,4,1,1,5,3,2,1,2,1,11/9/2022 15:30,11/9/2022 15:56,Smartphone
ANES 2020-22 Social Media Study 20230705,978,2,28,MI,11,1,-6,1,-1,2,1,2,3,3,1,2,2,2,11/10/2022 16:26,11/10/2022 16:42,Smartphone
ANES 2020-22 Social Media Study 20230705,979,1,67,CA,9,1,-6,1,-1,1,2,-1,5,4,1,2,2,1,11/14/2022 9:49,11/14/2022 10:39,Smartphone
ANES 2020-22 Social Media Study 20230705,980,2,36,CA,9,1,-6,1,-1,4,1,1,5,2,1,2,2,2,11/12/2022 7:02,11/12/2022 8:02,Smartphone
ANES 2020-22 Social Media Study 20230705,981,2,67,MN,1,1,-6,1,-1,4,1,2,5,5,1,-7,-7,-7,11/11/2022 11:04,11/11/2022 11:31,Smartphone
ANES 2020-22 Social Media Study 20230705,982,2,44,CA,2,1,-6,1,-1,4,1,1,5,3,1,1,2,1,12/22/2022 19:43,12/22/2022 19:57,Smartphone
ANES 2020-22 Social Media Study 20230705,983,2,31,OK,12,1,-6,2,-1,1,2,-1,3,2,1,2,2,2,11/10/2022 19:37,11/10/2022 19:50,Smartphone
ANES 2020-22 Social Media Study 20230705,984,2,42,MD,1,1,-6,1,-1,4,1,1,5,3,2,2,1,1,11/10/2022 19:22,11/10/2022 19:44,Smartphone
ANES 2020-22 Social Media Study 20230705,985,1,48,MA,2,1,-6,1,-1,3,2,-1,2,2,1,2,2,2,11/10/2022 15:18,11/10/2022 16:01,Desktop
ANES 2020-22 Social Media Study 20230705,986,1,72,UT,14,1,-6,1,-1,4,1,2,4,5,2,2,2,2,11/11/2022 21:20,11/11/2022 22:09,Desktop
ANES 2020-22 Social Media Study 20230705,987,2,45,AL,2,1,-6,1,-1,4,1,1,5,1,1,1,1,1,11/10/2022 18:04,11/11/2022 8:42,Smartphone
ANES 2020-22 Social Media Study 20230705,988,2,60,GA,11,1,-6,1,-1,4,1,1,5,1,1,2,-7,-7,11/22/2022 18:41,11/22/2022 19:41,Desktop
ANES 2020-22 Social Media Study 20230705,989,1,78,CA,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,990,1,74,AL,2,1,-6,1,-1,4,1,2,2,5,1,2,2,2,11/10/2022 17:18,11/10/2022 19:32,Desktop
ANES 2020-22 Social Media Study 20230705,991,1,62,MD,14,1,-6,1,-1,2,1,3,5,3,1,2,2,2,11/10/2022 18:03,11/10/2022 18:18,Desktop
ANES 2020-22 Social Media Study 20230705,992,1,62,MO,12,1,-6,2,-1,1,2,-1,5,5,2,2,2,2,11/10/2022 21:18,11/14/2022 20:21,Smartphone
ANES 2020-22 Social Media Study 20230705,993,2,23,GA,2,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,994,1,69,AL,1,1,-6,1,-1,4,1,1,5,2,-7,1,-7,2,11/11/2022 11:22,11/11/2022 12:18,Smartphone
ANES 2020-22 Social Media Study 20230705,995,2,29,IL,12,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,996,1,25,IN,10,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,997,1,30,NV,2,1,-6,1,-1,4,1,2,1,5,1,1,1,1,11/10/2022 20:29,11/10/2022 20:48,Smartphone
ANES 2020-22 Social Media Study 20230705,998,1,29,IL,14,1,3,1,-1,1,2,-1,5,5,1,1,1,1,11/25/2022 11:29,11/25/2022 12:09,Desktop
ANES 2020-22 Social Media Study 20230705,999,1,63,CA,2,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,11/10/2022 14:28,11/10/2022 15:03,Smartphone
ANES 2020-22 Social Media Study 20230705,1000,1,64,MI,12,1,-6,1,-1,4,1,1,5,2,1,2,2,1,11/9/2022 14:11,11/13/2022 9:37,Smartphone
ANES 2020-22 Social Media Study 20230705,1001,1,33,OR,11,1,-6,1,-1,1,2,-1,2,4,2,2,2,2,11/19/2022 8:08,11/19/2022 8:37,Smartphone
ANES 2020-22 Social Media Study 20230705,1002,2,46,CA,1,1,-6,1,-1,4,1,1,5,3,2,1,2,1,11/10/2022 17:32,11/10/2022 18:04,Desktop
ANES 2020-22 Social Media Study 20230705,1003,2,41,WI,1,1,4,3,-1,1,2,-1,4,5,1,1,1,2,11/12/2022 21:02,11/12/2022 21:48,Smartphone
ANES 2020-22 Social Media Study 20230705,1004,1,64,CA,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,1005,1,60,MO,12,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,1006,2,48,MD,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,1007,1,69,MD,14,1,-6,1,-1,4,1,1,5,2,1,2,2,2,11/10/2022 16:34,11/10/2022 17:10,Smartphone
ANES 2020-22 Social Media Study 20230705,1008,2,38,IN,12,1,-6,1,-1,4,1,1,5,2,1,2,2,2,11/10/2022 15:27,11/10/2022 18:24,Smartphone
ANES 2020-22 Social Media Study 20230705,1009,1,67,WY,10,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,1010,1,71,MS,1,1,-6,1,-1,4,1,2,3,4,1,2,2,2,11/13/2022 12:50,11/15/2022 13:03,Desktop
ANES 2020-22 Social Media Study 20230705,1011,1,49,OK,1,1,-6,1,-1,4,1,2,4,4,2,1,2,1,11/13/2022 7:31,12/14/2022 12:39,Smartphone
ANES 2020-22 Social Media Study 20230705,1012,2,54,TX,14,1,-6,1,-1,2,2,-1,4,3,2,2,2,2,11/28/2022 5:46,11/28/2022 6:15,Smartphone
ANES 2020-22 Social Media Study 20230705,1013,1,63,MN,11,1,-6,1,-1,4,1,1,5,3,1,1,2,2,11/10/2022 22:57,11/10/2022 23:38,Desktop
ANES 2020-22 Social Media Study 20230705,1014,2,75,WA,1,1,-6,1,-1,4,1,2,2,5,1,1,2,2,11/11/2022 10:17,11/11/2022 10:42,Smartphone
ANES 2020-22 Social Media Study 20230705,1015,2,49,AL,1,1,-6,1,-1,4,1,3,4,4,1,2,2,2,11/17/2022 22:35,11/18/2022 10:28,Desktop
ANES 2020-22 Social Media Study 20230705,1016,2,53,VA,11,1,-6,1,-1,4,1,1,5,1,1,1,2,1,11/11/2022 14:49,11/11/2022 15:57,Smartphone
ANES 2020-22 Social Media Study 20230705,1017,2,47,SC,11,1,-6,2,-1,1,2,-1,5,4,2,2,-7,1,11/10/2022 16:13,11/10/2022 16:31,Desktop
ANES 2020-22 Social Media Study 20230705,1018,1,55,NJ,2,1,5,1,-1,4,1,2,3,5,1,2,2,2,11/10/2022 20:38,11/10/2022 20:57,Desktop
ANES 2020-22 Social Media Study 20230705,1019,2,55,VA,1,1,4,1,-1,4,1,1,5,2,1,1,-7,-7,11/10/2022 19:40,11/11/2022 18:50,Smartphone
ANES 2020-22 Social Media Study 20230705,1020,2,50,TX,2,1,2,1,-1,4,1,1,4,3,1,2,2,2,12/10/2022 7:02,12/10/2022 7:26,Smartphone
ANES 2020-22 Social Media Study 20230705,1021,1,59,CA,9,1,-6,1,-1,4,1,1,5,3,1,1,2,2,11/14/2022 12:50,11/14/2022 13:12,Smartphone
ANES 2020-22 Social Media Study 20230705,1022,1,43,CA,10,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,1023,2,32,VA,2,1,-6,1,-1,4,1,1,5,3,1,1,2,2,11/13/2022 2:19,11/13/2022 2:37,Smartphone
ANES 2020-22 Social Media Study 20230705,1024,1,42,NY,1,1,-6,1,-1,4,1,2,4,5,1,1,2,1,11/10/2022 20:52,11/10/2022 21:16,Desktop
ANES 2020-22 Social Media Study 20230705,1025,2,33,CA,9,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,1026,2,71,OH,9,1,-6,1,-1,4,1,1,5,1,1,2,2,2,11/10/2022 15:13,11/10/2022 15:45,Desktop
ANES 2020-22 Social Media Study 20230705,1027,2,26,AL,12,1,-6,1,-1,3,2,-1,5,2,1,2,2,2,12/16/2022 13:51,12/19/2022 18:49,Smartphone
ANES 2020-22 Social Media Study 20230705,1028,1,41,CA,1,1,-6,1,-1,4,1,2,4,4,1,1,1,1,11/9/2022 14:07,11/9/2022 14:41,Smartphone
ANES 2020-22 Social Media Study 20230705,1029,2,25,VT,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,1030,2,20,IL,11,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,1031,2,58,NY,11,1,-6,1,-1,4,1,2,3,5,1,1,2,2,11/9/2022 14:11,11/9/2022 14:36,Smartphone
ANES 2020-22 Social Media Study 20230705,1032,1,80,CA,14,1,-6,1,-1,4,1,2,2,5,2,2,2,2,11/14/2022 10:48,11/14/2022 11:33,Desktop
ANES 2020-22 Social Media Study 20230705,1033,2,32,OR,11,1,-6,1,-1,4,1,1,5,4,1,1,1,1,11/17/2022 21:13,11/17/2022 21:37,Smartphone
ANES 2020-22 Social Media Study 20230705,1034,1,68,OH,1,1,5,1,-1,4,1,2,3,5,2,2,2,2,11/21/2022 21:51,11/21/2022 23:00,Desktop
ANES 2020-22 Social Media Study 20230705,1035,1,67,VA,12,1,-6,1,-1,4,1,2,2,5,1,2,2,2,11/11/2022 15:19,11/11/2022 16:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1036,1,32,IN,1,1,-6,1,-1,3,2,-1,5,5,2,2,2,2,11/16/2022 22:58,11/21/2022 21:05,Smartphone
ANES 2020-22 Social Media Study 20230705,1037,1,71,OK,2,1,2,1,-1,4,1,1,5,1,1,2,2,2,11/11/2022 11:31,11/11/2022 12:53,Desktop
ANES 2020-22 Social Media Study 20230705,1038,1,50,MA,2,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,1039,2,56,TX,1,1,-6,1,-1,3,2,-1,4,5,1,1,-7,-7,11/11/2022 3:25,11/11/2022 3:50,Desktop
ANES 2020-22 Social Media Study 20230705,1040,1,45,PA,2,1,4,1,-1,4,1,1,5,4,1,2,2,2,11/9/2022 13:17,11/9/2022 13:37,Smartphone
ANES 2020-22 Social Media Study 20230705,1041,1,42,MN,9,1,-6,1,-1,4,1,1,5,3,1,-7,-7,1,11/11/2022 19:02,11/11/2022 19:45,Desktop
ANES 2020-22 Social Media Study 20230705,1042,1,67,NJ,11,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,11/10/2022 22:04,11/10/2022 22:23,Desktop
ANES 2020-22 Social Media Study 20230705,1043,1,47,UT,14,1,-6,1,-1,4,1,2,5,5,2,2,2,2,11/11/2022 15:35,11/11/2022 15:54,Smartphone
ANES 2020-22 Social Media Study 20230705,1044,2,29,OR,9,1,-6,1,-1,4,1,1,3,3,1,2,2,2,11/11/2022 2:11,11/11/2022 2:24,Smartphone
ANES 2020-22 Social Media Study 20230705,1045,1,46,IA,12,1,-6,1,-1,4,1,2,4,5,1,1,1,1,11/14/2022 22:05,11/14/2022 22:21,Smartphone
ANES 2020-22 Social Media Study 20230705,1047,2,26,NY,9,1,-6,1,-1,4,1,1,5,2,2,1,2,2,11/10/2022 22:09,11/10/2022 22:23,Smartphone
ANES 2020-22 Social Media Study 20230705,1048,2,46,NJ,14,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,1049,2,32,NY,11,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,1050,1,62,CA,11,1,-6,1,-1,4,1,2,4,5,-1,-1,-1,-1,11/10/2022 16:11,11/10/2022 16:38,Desktop
ANES 2020-22 Social Media Study 20230705,1051,1,73,GA,1,1,-6,1,-1,4,2,-1,5,2,1,-7,-7,-7,11/11/2022 2:35,11/11/2022 3:18,Smartphone
ANES 2020-22 Social Media Study 20230705,1052,2,54,AL,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,1053,1,31,CO,11,1,-6,1,-1,3,2,-1,4,5,-1,-1,-1,-1,11/10/2022 12:46,11/10/2022 13:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1054,1,79,CA,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,1055,1,37,WI,1,1,-6,2,-1,1,2,-1,5,5,1,2,2,2,11/12/2022 11:03,11/12/2022 11:37,Smartphone
ANES 2020-22 Social Media Study 20230705,1056,2,32,ME,2,1,-6,1,-1,4,1,1,5,3,1,2,2,-7,11/12/2022 15:16,11/14/2022 18:46,Smartphone
ANES 2020-22 Social Media Study 20230705,1057,2,52,IN,11,1,-6,1,-1,4,1,2,1,5,2,-7,-7,-7,11/10/2022 19:49,12/16/2022 15:25,Smartphone
ANES 2020-22 Social Media Study 20230705,1058,2,64,IN,1,1,6,1,-1,4,1,2,3,5,1,2,2,2,11/10/2022 18:36,11/10/2022 19:00,Desktop
ANES 2020-22 Social Media Study 20230705,1059,2,70,CA,2,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,11/13/2022 16:10,11/13/2022 17:18,Smartphone
ANES 2020-22 Social Media Study 20230705,1060,1,36,MI,11,1,-6,1,-1,4,1,2,5,5,1,1,2,2,11/10/2022 16:15,11/10/2022 16:37,Desktop
ANES 2020-22 Social Media Study 20230705,1061,1,39,CO,10,1,-6,1,-1,4,1,2,4,5,2,2,2,2,11/25/2022 15:48,11/25/2022 16:06,Desktop
ANES 2020-22 Social Media Study 20230705,1062,2,65,KY,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,1063,2,30,ID,14,1,5,1,-1,4,1,2,3,5,1,1,2,2,11/14/2022 11:41,11/14/2022 11:58,Smartphone
ANES 2020-22 Social Media Study 20230705,1064,2,38,GA,12,1,-6,1,-1,4,1,2,5,5,1,2,2,2,11/12/2022 17:28,11/12/2022 17:58,Smartphone
ANES 2020-22 Social Media Study 20230705,1065,1,46,AL,1,1,-6,1,-1,4,1,2,3,5,1,2,2,2,11/17/2022 16:45,11/17/2022 17:26,Smartphone
ANES 2020-22 Social Media Study 20230705,1066,2,75,OR,14,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,11/10/2022 14:41,11/10/2022 15:05,Desktop
ANES 2020-22 Social Media Study 20230705,1067,1,62,NY,10,1,-6,1,-1,4,1,1,5,4,1,2,2,2,11/13/2022 8:24,11/25/2022 9:28,Desktop
ANES 2020-22 Social Media Study 20230705,1068,1,60,UT,14,1,-6,1,-1,4,1,2,4,5,2,-7,-7,2,11/19/2022 14:20,11/19/2022 14:41,Smartphone
ANES 2020-22 Social Media Study 20230705,1069,2,34,CA,14,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,1070,2,37,PA,11,1,-6,1,-1,3,2,-1,3,4,1,2,1,2,11/11/2022 8:33,11/11/2022 8:53,Smartphone
ANES 2020-22 Social Media Study 20230705,1071,2,62,TX,2,1,-6,1,-1,4,1,2,4,5,1,1,2,2,11/10/2022 16:11,11/10/2022 16:41,Smartphone
ANES 2020-22 Social Media Study 20230705,1072,1,76,IN,10,1,-6,1,-1,4,1,1,5,1,1,1,2,1,11/10/2022 15:25,11/12/2022 10:02,Desktop
ANES 2020-22 Social Media Study 20230705,1073,2,29,VA,11,1,-6,1,-1,4,1,1,5,3,1,1,2,2,11/10/2022 21:08,11/10/2022 21:23,Desktop
ANES 2020-22 Social Media Study 20230705,1074,2,31,AZ,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,1077,1,37,MN,1,1,-6,1,-1,4,1,2,5,4,2,2,2,2,11/12/2022 18:50,11/21/2022 21:43,Smartphone
ANES 2020-22 Social Media Study 20230705,1078,2,21,CA,2,1,-6,1,-1,2,2,-1,3,4,1,1,1,1,11/10/2022 21:08,11/10/2022 21:18,Smartphone
ANES 2020-22 Social Media Study 20230705,1079,1,71,NV,14,1,-6,1,-1,4,1,1,5,2,2,2,2,2,11/9/2022 19:22,11/9/2022 19:53,Desktop
ANES 2020-22 Social Media Study 20230705,1080,2,68,OH,11,1,-6,1,-1,1,1,2,2,5,-1,-1,-1,-1,11/9/2022 12:29,11/9/2022 12:52,Desktop
ANES 2020-22 Social Media Study 20230705,1081,2,62,TX,11,1,-6,1,-1,4,1,1,5,2,2,2,2,2,11/10/2022 16:42,11/11/2022 12:29,Smartphone
ANES 2020-22 Social Media Study 20230705,1082,2,66,TX,11,1,-6,1,-1,4,2,-1,5,3,1,2,2,2,11/10/2022 22:54,11/10/2022 23:31,Smartphone
ANES 2020-22 Social Media Study 20230705,1083,1,36,VA,9,1,-6,1,-1,1,2,-1,5,3,2,2,2,2,11/21/2022 20:35,11/21/2022 20:52,Desktop
ANES 2020-22 Social Media Study 20230705,1084,2,40,TX,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,1085,2,41,MA,2,1,3,1,-1,1,1,-7,5,5,2,1,2,2,11/10/2022 17:53,11/10/2022 18:32,Desktop
ANES 2020-22 Social Media Study 20230705,1086,1,70,NE,1,1,-6,1,-1,4,1,2,4,4,1,2,2,2,11/10/2022 15:50,11/10/2022 16:29,Desktop
ANES 2020-22 Social Media Study 20230705,1087,1,70,NY,9,1,-6,1,-1,4,1,1,5,2,2,2,2,2,11/11/2022 8:19,11/11/2022 8:52,Desktop
