version,caseid,profile_gender,profile_age,profile_state,profile_relig,w3qual,w3p_ideo,w3reg,w3regstate,w3turnout,w3hsvote,w3hswho,w3dthonest,w3dem1honest,w3socmedia2_f,w3socmedia2_i,w3socmedia2_s,w3socmedia2_t,w3startdt,w3enddt,w3device
ANES 2020-22 Social Media Study 20230705,1111,2,33,MI,12,1,-6,1,-1,4,1,1,5,3,1,1,2,1,2022-11-29 08:21:00,2022-11-29 08:38:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1112,1,37,IA,12,1,-6,1,-1,4,1,2,3,5,2,2,2,2,2022-11-10 17:55:00,2022-11-10 18:29:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1113,1,48,FL,11,1,3,1,-1,4,1,1,5,2,2,2,2,2,2022-11-10 18:52:00,2022-11-10 19:25:00,Desktop
ANES 2020-22 Social Media Study 20230705,1114,2,50,GA,1,1,-6,1,-1,1,2,-1,3,5,1,2,2,2,2022-11-10 21:27:00,2022-11-10 22:05:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1115,2,31,AZ,11,1,-6,2,-1,1,2,-1,5,5,1,1,2,2,2022-11-11 21:02:00,2022-11-11 21:36:00,Desktop
ANES 2020-22 Social Media Study 20230705,1116,2,37,TN,12,1,-6,1,-1,4,1,1,5,4,1,1,1,-7,2022-11-09 14:45:00,2022-11-15 10:42:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1117,2,48,MA,1,1,3,1,-1,4,1,1,5,4,1,1,2,2,2022-11-13 06:48:00,2022-11-13 07:28:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1118,2,37,OH,14,1,-6,1,-1,4,1,1,4,4,1,1,2,2,2022-11-10 17:05:00,2022-11-27 13:29:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1119,2,56,VA,1,1,-6,1,-1,4,1,1,5,3,1,1,2,2,2022-11-10 16:19:00,2022-11-10 16:54:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1120,2,23,CA,1,1,-6,1,-1,3,2,-1,5,5,1,1,1,1,2022-11-21 12:30:00,2022-11-21 13:17:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1121,2,74,TN,1,1,-6,1,-1,4,1,2,4,4,2,2,2,2,2022-11-11 07:59:00,2022-11-11 08:47:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1122,1,59,IN,12,1,-6,1,-1,4,1,1,5,3,1,-7,-7,-7,2022-11-11 18:27:00,2022-11-11 20:03:00,Desktop
ANES 2020-22 Social Media Study 20230705,1123,1,24,OK,9,1,-6,2,OK,3,2,-1,5,5,1,2,2,2,2022-11-10 22:36:00,2022-11-10 23:01:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1126,2,63,MA,9,1,-6,1,-1,4,1,1,5,1,1,2,-7,1,2022-11-12 11:09:00,2022-11-12 11:31:00,Tablet
ANES 2020-22 Social Media Study 20230705,1127,2,28,CA,14,1,-6,1,-1,4,1,1,3,3,1,1,-7,-7,2022-11-10 14:34:00,2022-11-10 14:51:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1129,2,41,OH,14,1,-6,1,-1,4,1,-7,3,2,1,1,1,1,2022-11-10 15:03:00,2022-11-10 15:24:00,Desktop
ANES 2020-22 Social Media Study 20230705,1130,2,33,KS,2,1,7,1,-1,4,1,2,2,5,1,1,2,2,2022-11-09 21:24:00,2022-11-09 21:49:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1132,2,21,OH,2,1,-6,2,-1,1,2,-1,3,4,1,2,1,2,2022-11-15 10:41:00,2022-11-15 11:36:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1133,1,40,CT,2,1,4,1,-1,4,1,2,3,5,1,1,1,1,2022-11-13 23:48:00,2022-11-14 00:21:00,Tablet
ANES 2020-22 Social Media Study 20230705,1134,2,56,CA,11,1,-6,2,-1,1,2,-1,5,3,2,2,2,2,2022-11-10 15:23:00,2022-11-10 19:40:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1135,1,53,MA,2,1,-6,1,-1,4,1,2,3,5,-7,1,-7,1,2022-11-10 14:13:00,2022-11-10 14:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1136,2,76,OH,1,1,-6,1,-1,4,1,1,5,2,-7,-7,-7,1,2022-11-10 14:36:00,2022-11-10 15:00:00,Desktop
ANES 2020-22 Social Media Study 20230705,1138,1,23,OH,11,1,-6,3,-1,3,2,-1,3,3,1,1,1,1,2022-11-10 15:13:00,2022-11-10 15:37:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1139,2,62,CA,12,1,-6,1,-1,4,1,2,4,5,2,-7,-7,-7,2022-11-10 15:44:00,2022-11-10 16:08:00,Desktop
ANES 2020-22 Social Media Study 20230705,1140,2,36,GA,1,1,-6,1,-1,4,1,2,5,5,1,2,2,2,2022-12-24 10:03:00,2022-12-24 10:19:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1141,1,53,NJ,11,1,-6,1,-1,4,1,2,5,5,2,1,-7,2,2022-11-11 12:33:00,2022-11-11 12:55:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1142,1,75,MO,1,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-11 10:15:00,2022-11-11 11:05:00,Desktop
ANES 2020-22 Social Media Study 20230705,1143,1,72,WI,2,1,-6,2,-1,2,2,-1,5,3,-1,-1,-1,-1,2022-11-10 18:02:00,2022-11-10 18:40:00,Desktop
ANES 2020-22 Social Media Study 20230705,1144,1,47,SD,2,1,4,1,-1,1,2,-1,5,3,1,2,2,2,2022-11-12 15:02:00,2022-11-12 17:59:00,Desktop
ANES 2020-22 Social Media Study 20230705,1145,2,68,GA,1,1,-6,1,-1,4,1,1,5,3,-1,-1,-1,-1,2022-11-10 20:12:00,2022-11-10 20:40:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1146,2,72,TX,12,1,-6,1,-1,1,2,-1,5,3,1,2,2,2,2022-11-11 11:14:00,2022-11-11 11:40:00,Desktop
ANES 2020-22 Social Media Study 20230705,1147,2,30,AZ,2,1,-6,1,-1,2,2,-1,5,4,-1,-1,-1,-1,2022-12-29 20:53:00,2022-12-29 21:45:00,Desktop
ANES 2020-22 Social Media Study 20230705,1149,1,47,SC,12,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-30 16:44:00,2022-11-30 17:04:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1150,2,63,OH,10,1,4,1,-1,4,1,1,5,4,1,2,2,2,2022-11-11 08:30:00,2022-11-11 08:54:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1151,2,56,IN,1,1,-6,1,-1,4,1,2,2,5,1,-7,-7,-7,2022-11-10 19:35:00,2022-11-10 20:06:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1152,1,75,WA,14,1,-6,1,-1,4,1,2,5,1,2,2,2,2,2022-11-11 14:20:00,2022-11-12 22:21:00,Desktop
ANES 2020-22 Social Media Study 20230705,1153,1,62,KY,2,1,-6,1,-1,4,1,2,5,5,-1,-1,-1,-1,2022-11-10 16:26:00,2022-11-10 16:49:00,Desktop
ANES 2020-22 Social Media Study 20230705,1154,2,52,CA,12,1,-6,1,-1,1,1,1,5,2,1,1,2,1,2022-11-10 13:59:00,2022-11-10 14:24:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1155,1,72,MO,11,1,3,1,-1,4,1,1,5,3,2,2,2,2,2022-12-01 12:36:00,2022-12-01 13:32:00,Desktop
ANES 2020-22 Social Media Study 20230705,1157,2,28,TN,11,1,2,1,-1,2,2,-1,5,3,2,1,1,2,2022-12-06 20:15:00,2022-12-06 20:46:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1158,1,42,ID,10,1,-6,1,-1,3,2,-1,3,5,2,2,2,2,2022-11-10 12:59:00,2022-11-10 13:31:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1160,1,30,UT,14,1,-6,1,-1,4,1,2,5,3,2,2,2,2,2022-11-09 20:42:00,2022-11-09 20:55:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1161,1,68,GA,12,1,-6,1,-1,4,1,2,1,5,1,-7,-7,1,2022-11-09 13:02:00,2022-11-09 13:34:00,Desktop
ANES 2020-22 Social Media Study 20230705,1162,1,41,GA,12,1,-6,1,-1,4,1,1,5,2,1,2,2,2,2022-11-10 14:13:00,2022-11-23 09:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1163,2,74,IA,1,1,3,1,-1,4,1,1,5,2,1,2,2,2,2022-12-23 10:10:00,2022-12-23 10:57:00,Desktop
ANES 2020-22 Social Media Study 20230705,1164,2,73,FL,12,1,-6,1,-1,4,1,2,3,4,-1,-1,-1,-1,2022-11-10 15:08:00,2022-11-10 15:58:00,Desktop
ANES 2020-22 Social Media Study 20230705,1165,2,49,WA,1,1,-6,1,-1,4,1,2,3,5,1,1,2,1,2022-11-11 16:04:00,2022-11-11 16:38:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1166,1,74,TN,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-13 18:18:00,2022-11-13 20:06:00,Desktop
ANES 2020-22 Social Media Study 20230705,1170,1,78,MI,2,1,-6,1,-1,1,1,2,3,5,1,2,2,1,2022-11-10 17:46:00,2022-11-10 18:19:00,Desktop
ANES 2020-22 Social Media Study 20230705,1171,2,44,CA,10,1,-6,1,-1,4,1,1,5,4,1,1,2,1,2022-11-10 16:20:00,2022-11-10 17:05:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1175,1,39,AZ,14,1,-6,1,-1,4,1,1,5,3,2,2,2,2,2022-11-11 06:47:00,2022-11-11 07:35:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1176,2,27,IL,2,1,-6,1,-1,4,1,1,5,1,1,1,1,2,2022-12-09 10:10:00,2022-12-09 11:16:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1177,1,70,AZ,1,1,-6,1,-1,4,1,2,2,5,1,-7,-7,-7,2022-11-10 17:00:00,2022-11-10 17:31:00,Desktop
ANES 2020-22 Social Media Study 20230705,1179,2,33,CA,12,1,-6,1,-1,4,1,1,5,4,1,1,2,2,2022-11-10 18:41:00,2022-11-10 23:25:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1180,2,19,MS,11,1,-6,1,-1,1,2,-1,5,5,2,2,2,1,2022-11-10 19:27:00,2022-11-10 20:22:00,Desktop
ANES 2020-22 Social Media Study 20230705,1182,2,42,IL,11,1,-6,1,-1,3,2,-1,5,4,2,1,2,-7,2022-12-19 10:07:00,2022-12-19 17:08:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1183,2,67,CA,2,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-12 13:13:00,2022-11-12 13:41:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1184,2,71,PA,1,1,-6,1,-1,4,1,2,5,2,-1,-1,-1,-1,2022-11-12 21:06:00,2022-11-12 21:43:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1185,2,33,TX,11,1,-6,1,-1,4,1,1,5,3,1,1,1,2,2022-11-10 21:25:00,2022-11-10 22:03:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1186,2,77,DE,14,1,4,1,-1,4,1,1,5,2,2,-7,-7,-7,2022-11-10 19:28:00,2022-11-10 19:51:00,Desktop
ANES 2020-22 Social Media Study 20230705,1187,1,38,IN,10,1,-6,1,-1,4,1,1,5,2,1,1,2,1,2022-11-10 17:42:00,2022-11-10 17:56:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1188,1,61,MA,2,1,-6,1,-1,4,1,2,3,5,2,2,2,1,2022-11-13 09:27:00,2022-11-13 09:46:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1189,2,29,LA,12,1,-6,1,-1,1,2,-1,5,4,1,2,1,2,2022-11-12 15:38:00,2022-11-12 16:28:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1190,2,67,OH,11,1,-6,1,-1,4,1,1,5,1,2,2,2,2,2022-11-11 07:34:00,2022-11-11 08:39:00,Desktop
ANES 2020-22 Social Media Study 20230705,1191,1,76,MI,10,1,-6,1,-1,4,1,2,3,4,1,1,1,2,2022-11-10 16:14:00,2022-11-10 17:01:00,Desktop
ANES 2020-22 Social Media Study 20230705,1193,1,80,CA,14,1,-6,2,-1,1,2,-1,5,5,-1,-1,-1,-1,2022-11-14 14:27:00,2022-11-14 15:16:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1195,1,35,WA,11,1,2,1,-1,4,1,1,5,2,1,1,2,2,2022-11-12 13:14:00,2022-11-12 13:30:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1196,2,60,NH,12,1,-6,1,-1,4,1,2,5,4,1,2,2,2,2022-11-10 20:48:00,2022-11-10 21:10:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1197,2,46,VA,12,1,6,1,-1,4,1,2,5,5,1,2,2,2,2022-11-10 13:57:00,2022-11-10 14:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1198,1,79,IA,1,1,-6,1,-1,4,1,2,5,2,1,2,2,2,2022-11-11 13:16:00,2022-11-11 13:58:00,Desktop
ANES 2020-22 Social Media Study 20230705,1200,1,55,CO,12,1,-6,2,-1,1,2,-1,3,5,1,2,2,1,2022-11-11 02:55:00,2022-11-11 03:54:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1204,1,80,CA,9,1,-6,1,-1,4,1,1,5,4,1,1,-7,1,2022-11-20 20:13:00,2022-11-20 20:44:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1205,1,70,OR,9,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,2022-11-10 12:05:00,2022-11-10 12:37:00,Desktop
ANES 2020-22 Social Media Study 20230705,1206,2,27,TX,11,1,-6,2,-1,2,2,-1,3,5,1,1,1,2,2022-11-15 07:28:00,2022-11-15 08:40:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1207,2,57,MA,1,1,4,1,-1,4,1,2,5,5,-1,-1,-1,-1,2022-11-10 21:22:00,2022-11-10 21:43:00,Desktop
ANES 2020-22 Social Media Study 20230705,1208,2,67,CO,1,1,-6,1,-1,4,1,2,5,5,-1,-1,-1,-1,2022-11-10 15:02:00,2022-11-10 15:22:00,Desktop
ANES 2020-22 Social Media Study 20230705,1209,2,60,CA,11,1,-6,1,-1,4,1,1,5,1,1,1,1,-7,2022-11-12 13:00:00,2022-11-12 13:43:00,Desktop
ANES 2020-22 Social Media Study 20230705,1210,1,70,IA,2,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-10 16:54:00,2022-11-10 17:39:00,Desktop
ANES 2020-22 Social Media Study 20230705,1211,2,42,PA,12,1,-6,1,-1,4,1,1,5,1,1,2,2,2,2022-11-10 17:13:00,2022-11-10 17:34:00,Desktop
ANES 2020-22 Social Media Study 20230705,1212,1,69,TX,1,1,-6,1,-1,4,1,1,5,3,2,2,2,2,2022-11-17 14:02:00,2022-11-17 14:26:00,Desktop
ANES 2020-22 Social Media Study 20230705,1213,2,29,ID,14,1,5,1,-1,4,1,2,5,4,1,1,2,2,2022-11-22 21:14:00,2022-11-22 21:51:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1214,2,26,WA,11,1,-6,1,-1,4,1,1,5,3,1,1,1,2,2022-11-11 22:25:00,2022-11-17 19:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1215,2,34,MO,12,1,-6,1,-1,2,1,2,4,5,2,2,2,1,2022-11-11 13:13:00,2022-11-11 13:32:00,Desktop
ANES 2020-22 Social Media Study 20230705,1216,2,55,CT,2,1,-6,1,-1,4,1,2,4,5,1,2,2,1,2022-11-10 14:37:00,2022-11-10 15:05:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1218,1,41,WA,11,1,-6,1,-1,4,1,1,5,4,2,2,2,2,2022-11-11 06:59:00,2022-11-11 07:48:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1222,2,80,NH,1,1,2,1,-1,4,1,1,5,1,1,-7,-7,-7,2022-11-11 12:02:00,2022-11-11 13:05:00,Desktop
ANES 2020-22 Social Media Study 20230705,1223,1,69,RI,14,1,2,1,-1,4,1,1,5,1,2,1,2,1,2022-11-11 09:29:00,2022-11-11 10:25:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1224,1,34,AL,1,1,-6,1,-1,1,2,-1,3,3,1,1,1,1,2022-11-14 14:15:00,2022-11-14 14:29:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1225,2,38,OH,11,1,3,1,-1,1,2,-1,2,5,1,2,2,2,2022-11-14 11:28:00,2022-11-14 11:45:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1226,2,45,VA,10,1,-6,1,-1,4,1,2,4,5,1,1,2,1,2022-11-10 14:35:00,2022-11-10 14:59:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1227,1,59,LA,2,1,-6,1,-1,4,1,2,1,5,1,2,1,2,2022-11-10 18:26:00,2022-11-10 18:43:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1228,2,80,AZ,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-25 09:45:00,2022-11-25 10:27:00,Desktop
ANES 2020-22 Social Media Study 20230705,1229,2,51,SD,12,1,-6,1,-1,4,1,1,5,5,1,2,2,2,2022-12-04 15:01:00,2022-12-04 16:34:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1230,2,56,OH,1,1,-6,1,-1,4,1,2,2,5,2,-7,-7,-7,2022-11-10 22:59:00,2022-11-10 23:46:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1233,1,67,ME,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,2022-11-10 20:53:00,2022-11-10 21:16:00,Desktop
ANES 2020-22 Social Media Study 20230705,1234,1,32,CO,11,1,-6,1,-1,4,1,1,5,4,2,2,2,2,2022-11-10 11:58:00,2022-11-10 12:27:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1235,1,36,IA,11,1,-6,1,-1,4,1,2,3,5,-1,-1,-1,-1,2022-11-10 19:23:00,2022-11-10 20:18:00,Desktop
ANES 2020-22 Social Media Study 20230705,1236,1,31,UT,10,1,-6,1,-1,2,2,-1,5,5,1,2,2,2,2022-11-10 20:59:00,2022-11-10 21:30:00,Desktop
ANES 2020-22 Social Media Study 20230705,1237,1,48,NY,10,1,-6,1,-1,4,1,2,4,5,2,2,2,2,2022-11-11 18:45:00,2022-11-11 19:07:00,Desktop
ANES 2020-22 Social Media Study 20230705,1238,1,53,MI,12,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-10 22:36:00,2022-11-10 22:59:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1240,1,38,NY,10,1,-6,1,-1,4,1,1,5,3,1,1,2,1,2022-12-12 13:01:00,2022-12-12 16:04:00,Desktop
ANES 2020-22 Social Media Study 20230705,1241,1,18,SD,1,1,-6,1,-1,4,1,2,3,5,1,1,1,2,2022-11-10 15:18:00,2022-11-10 15:39:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1242,2,65,CO,12,1,-6,1,-1,4,1,2,3,5,2,-7,1,-7,2022-11-09 19:10:00,2022-11-09 19:34:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1243,2,77,IN,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-10 16:12:00,2022-11-10 16:56:00,Desktop
ANES 2020-22 Social Media Study 20230705,1244,2,41,NY,1,1,-6,1,-1,4,1,2,5,5,1,1,2,2,2022-11-12 15:03:00,2022-11-12 15:25:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1246,1,45,CA,12,1,-6,1,-1,3,2,-1,3,5,1,1,1,2,2022-11-10 21:33:00,2022-11-10 21:55:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1248,1,79,AZ,10,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-10 14:42:00,2022-11-10 15:23:00,Desktop
ANES 2020-22 Social Media Study 20230705,1249,1,80,ME,2,1,-6,1,-1,4,1,1,5,1,2,-7,-7,-7,2022-11-10 17:51:00,2022-11-10 18:11:00,Desktop
ANES 2020-22 Social Media Study 20230705,1251,1,55,AZ,14,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-09 12:35:00,2022-11-09 13:02:00,Desktop
ANES 2020-22 Social Media Study 20230705,1252,1,80,MD,14,1,-6,1,-1,4,1,1,5,1,1,2,2,2,2022-11-09 19:21:00,2022-11-09 19:55:00,Desktop
ANES 2020-22 Social Media Study 20230705,1254,1,25,OH,12,1,-6,1,-1,3,2,-1,5,3,-1,-1,-1,-1,2022-11-10 14:16:00,2022-11-10 14:41:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1255,2,78,TX,2,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-10 13:55:00,2022-11-10 14:33:00,Desktop
ANES 2020-22 Social Media Study 20230705,1256,2,57,NJ,2,1,-6,1,NJ,1,2,-1,2,5,1,-7,-7,-7,2022-11-10 16:25:00,2022-11-10 17:47:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1257,1,39,SD,9,1,-6,1,-1,1,2,-1,5,4,1,1,1,1,2022-11-13 06:23:00,2022-11-13 06:44:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1258,1,35,IL,1,1,-6,1,-1,4,1,2,2,5,1,1,1,2,2022-11-22 17:36:00,2022-11-22 18:05:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1259,2,55,OH,10,1,-6,1,-1,4,2,-1,5,1,1,2,2,2,2022-11-09 13:07:00,2022-11-09 13:47:00,Desktop
ANES 2020-22 Social Media Study 20230705,1262,1,33,AZ,12,1,-6,1,-1,4,1,1,5,2,1,1,1,2,2022-11-11 10:41:00,2022-11-11 11:00:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1263,1,69,MT,12,1,-6,1,-1,4,1,2,4,4,1,-7,-7,2,2022-11-11 11:45:00,2022-11-12 13:04:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1267,1,41,IA,10,1,-6,1,-1,4,1,1,5,1,1,2,2,1,2022-11-10 18:50:00,2022-11-10 19:10:00,Desktop
ANES 2020-22 Social Media Study 20230705,1268,1,77,TX,1,1,4,1,-1,4,2,-1,1,5,1,-7,-7,-7,2022-11-11 07:34:00,2022-11-11 08:05:00,Desktop
ANES 2020-22 Social Media Study 20230705,1270,2,56,WI,11,1,-6,1,-1,4,2,-1,5,3,1,2,2,2,2022-11-12 22:12:00,2022-11-12 22:57:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1272,1,66,WI,1,1,-6,1,-1,4,1,1,5,3,2,2,2,2,2022-11-16 11:05:00,2022-11-16 11:28:00,Desktop
ANES 2020-22 Social Media Study 20230705,1273,1,55,CA,2,1,-6,1,-1,4,1,1,5,1,1,2,2,2,2022-11-10 13:37:00,2022-11-10 14:33:00,Desktop
ANES 2020-22 Social Media Study 20230705,1276,2,55,MN,1,1,-6,1,-1,3,2,-1,5,4,1,-7,-7,-7,2022-11-10 13:30:00,2022-11-10 14:10:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1277,1,54,NY,11,1,-6,1,-1,4,1,2,2,5,2,-7,-7,-7,2022-11-11 16:00:00,2022-11-11 16:51:00,Tablet
ANES 2020-22 Social Media Study 20230705,1278,1,70,SC,1,1,-6,1,-1,3,1,1,5,2,1,2,2,2,2022-11-11 12:59:00,2022-11-14 10:13:00,Desktop
ANES 2020-22 Social Media Study 20230705,1281,2,24,AL,1,1,6,1,-1,4,1,2,2,4,1,1,2,2,2022-11-22 11:31:00,2022-11-22 11:54:00,Desktop
ANES 2020-22 Social Media Study 20230705,1283,1,73,AZ,11,1,-6,1,-1,4,1,2,5,3,1,2,2,2,2022-11-12 20:24:00,2022-11-12 20:48:00,Desktop
ANES 2020-22 Social Media Study 20230705,1284,2,48,GA,1,1,-6,1,-1,4,1,2,1,5,1,2,2,2,2022-11-09 12:35:00,2022-11-09 21:15:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1285,2,75,AZ,12,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-11 10:26:00,2022-11-11 11:23:00,Desktop
ANES 2020-22 Social Media Study 20230705,1286,1,41,GA,2,1,-6,1,-1,4,1,1,5,5,1,1,-7,1,2022-11-29 21:19:00,2022-11-29 21:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1287,2,31,IL,2,1,-6,2,-1,2,2,-1,2,5,1,1,1,2,2022-11-11 00:04:00,2022-11-11 02:53:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1288,1,33,MO,1,1,-6,1,-1,4,1,3,5,5,1,2,2,1,2022-11-10 14:16:00,2022-11-10 14:31:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1289,1,32,SC,1,1,-6,1,-7,4,2,-1,1,5,2,2,2,2,2022-11-24 21:22:00,2022-12-30 07:25:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1291,1,21,TX,1,1,-6,1,-1,2,2,-1,5,3,1,1,2,1,2022-11-10 21:39:00,2022-11-10 21:52:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1292,1,51,WI,1,1,-6,1,-1,4,1,2,4,5,1,2,-7,2,2022-11-10 17:44:00,2022-11-10 18:29:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1293,1,63,OH,1,1,-6,1,-1,4,1,1,5,1,2,2,2,2,2022-11-14 11:19:00,2022-11-14 11:44:00,Desktop
ANES 2020-22 Social Media Study 20230705,1295,2,29,UT,11,1,-6,1,-1,1,2,-1,5,4,1,1,2,-7,2022-11-10 14:32:00,2022-11-10 14:56:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1296,1,54,OH,1,1,-6,1,-1,4,1,2,2,5,1,1,-7,1,2022-11-10 14:27:00,2022-11-10 15:15:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1297,2,72,WA,11,1,-6,1,-1,4,1,1,5,1,2,2,2,1,2022-11-11 10:07:00,2022-11-11 10:29:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1298,1,57,MO,2,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-10 12:57:00,2022-11-10 13:18:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1299,1,65,MN,12,1,-6,1,-1,1,1,2,4,5,1,-7,2,1,2022-11-11 11:26:00,2022-11-11 12:14:00,Desktop
ANES 2020-22 Social Media Study 20230705,1300,1,40,GA,11,1,-6,1,-1,4,1,3,4,5,2,2,2,2,2022-11-10 13:02:00,2022-11-10 13:30:00,Desktop
ANES 2020-22 Social Media Study 20230705,1301,2,67,GA,12,1,-6,1,-1,4,1,2,2,5,1,-7,-7,-7,2022-11-10 17:17:00,2022-11-10 19:58:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1302,1,65,CA,12,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-11 22:14:00,2022-11-12 07:20:00,Smartphone
ANES 2020-22 Social Media Study 20230705,1303,2,69,NE,1,1,-6,1,-1,2,2,-1,5,5,2,2,2,2,2022-11-10 16:11:00,2022-11-10 16:36:00,Desktop
ANES 2020-22 Social Media Study 20230705,1304,2,70,SD,14,1,-6,1,-1,4,1,2,5,5,1,2,2,1,2022-11-10 16:13:00,2022-11-10 16:32:00,Desktop
ANES 2020-22 Social Media Study 20230705,1305,1,33,CA,9,1,-6,1,-1,4,1,1,5,1,2,1,1,1,2022-11-17 09:44:00,2022-11-17 11:11:00,Desktop
ANES 2020-22 Social Media Study 20230705,1306,1,50,FL,11,1,-6,1,-1,4,1,1,5,1,2,2,2,2,2022-11-10 18:04:00,2022-11-10 18:29:00,Desktop
